idImpianto;Gestore;Bandiera;Tipo Impianto;Nome Impianto;Indirizzo;Comune;Provincia;Latitudine;Longitudine
7128;"S.S.C. SOCIETA' SVILUPPO COMMERCIALE S.R.L."" IN SIGLA ""S.S.C. S. R.L.;Q8;Altro;TAVAGNACCO CARREFOUR Q8;VIA ALFIERI 10, 33010  ;TAVAGNACCO;UD;46.11654900977194;13.223964454036718
23443;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;TAVAGNACCO VIA PASCATS;VIA PASCATS  33010;TAVAGNACCO;UD;46.09420247716503;13.224946743265491
11911;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;TAVAGNACCO-VIA NAZIONALE 10;VIA NAZIONALE 10 33010;TAVAGNACCO;UD;46.10117768229761;13.23007049570083
41414;TALARICO MONICA;Api-Ip;Altro;TOTAL ERG DI TALARICO MONICA;VIA M. BUONARROTI  10 33010;TAVAGNACCO;UD;46.107025287160326;13.22026826441288
41415;TALARICO MONICA;Api-Ip;Altro;TOTAL ERG DI TALARICO MONICA;VIA M. BUONARROTI  10 33010;TAVAGNACCO;UD;46.10698995451351;13.220264241099358
26747;T.Z. DI TOSO VANESSA;Total Erg;Altro;Totalerg Feletto;VIA M. BUONARROTTI 10 33010;TAVAGNACCO;UD;46.10707013732029;13.220230405557231
9735;BEARZI BRUNO;Esso;Altro;Bearzi Bruno;VIA GIUSEPPE MARCHI 2, 33028;TOLMEZZO;UD;46.40310291697202;13.018922209739685
33192;CARBOIL S.A.S. DI ROMANINI IVAN & C.;Agip Eni;Altro;ENI STATION;VIA GIUSEPPE MARCHI 14 14 33028;TOLMEZZO;UD;46.401099395027295;13.022355437278748
7269;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;TOLMEZZO - SS 52 BIS KM1 620;SS. 52 BIS KM. 1+620  33028;TOLMEZZO;UD;46.42034241151519;13.020995606151587
11909;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;TOLMEZZO-VIA IV NOVEMBRE 6;VIA IV NOVEMBRE 6 33028;TOLMEZZO;UD;46.402793663221516;13.017414808273315
29516;SAN MARCO PETROLI DISTRIBUZIONE S.R.L.;San Marco Petroli;Altro;_SMP TOLMEZZO;VIA SELET ZONA IND.LE SUD  1 33028;TOLMEZZO;UD;46.38958141591756;13.026266098022461
8628;TOMAT FRANCA;Agip Eni;Altro;TOMAT FRANCA;VIA CROSADA 5 33040;TORREANO;UD;46.1116116424914;13.4071746468544
39261;GASOLINE S.A.S. DI MACCAGNAN GIAN LUCA & C.;Esso;Altro;ESSO TORVISCOSA;STRADONE ZUINO NORD 244/A 33050;TORVISCOSA;UD;45.82868510984381;13.280967099370969
41312;BE.OIL DI FABBRO EDOARDO & C. S.A.S.;Agip Eni;Altro;Eni Trasaghis;Via Onorio De Luca 63 33010;TRASAGHIS;UD;46.28129860975716;13.080718293786049
7000;AGROFRIUL SRL;Total Erg;Altro;TOTAL ERG;VIA ROMA 16 33010;TREPPO GRANDE;UD;46.18890377456155;13.158417699350252
31961;DE VITT CRISTIANO;Api-Ip;Altro;IP; SS13 KM 144.556 SNC 33019;TRICESIMO;UD;46.16568597396517;13.209279388885534
41764;LEBAN MICHELA;Api-Ip;Altro;ip;via roma 208 33019;TRICESIMO;UD;46.15003433057157;13.220013454556465
7232;STAZIONE DI SERVIZIO DI MORELLO GIL & C. S.N.C.;Api-Ip;Strada Statale;Stazione di serv. di Morello Gil & C. snc;Statale 13 Pontebbana, Km. 139+455, dir. Tricesimo 33019;TRICESIMO;UD;46.150035073838474;13.220082521438599
21028;SOSTERO F.LLI S.N.C. DI SOSTERO MARCO & MASSIMO;Esso;Altro;Stazione di Servizio Sostero F.lli;VIA NAZIONALE 28 33019;TRICESIMO;UD;46.16003787296834;13.210730795160543
6986;JETRENT S.R.L.;Api-Ip;Altro;Tricesimo;VIA PONTEBBANA 69 33019;TRICESIMO;UD;46.17060833038398;13.206003964140336
19841;MAURO ANDREA E ZUTTION CATIA S.N.C.;Agip Eni;Altro;14308 ;VIA COTONIFICIO 241 33100;UDINE;UD;46.090631117129504;13.214456588029861
32420;AURORA S.N.C. DI SHAHU RENATO & C.;Api-Ip;Altro;area di servizio IP;via Cjarande 101 33100;UDINE;UD;46.10713016924544;13.264836519956589
35394;COMMERCIO PETROLI S.R.L.;Costantin;Altro;COSTANTIN - UDINE;Via Lumignacco S.P. 94 501 33100;UDINE;UD;46.022084178697796;13.239779066470305
15815;COVACICH LUCIANO SNC DI COVACICH L. & C.;Total Erg;Altro;Covacich snc;Via Marsala 29 33100;UDINE;UD;46.05218858798084;13.238290697336197
43098;AUTO METANO UDINE DI ROSSO CRISTIAN & C. SAS;Agip Eni;Altro;Eni Udine;VIALE PALMANOVA 129 33100;UDINE;UD;46.050612137801025;13.247873899931164
46246;LA PERLA S.N.C. DI MOHAMMAD SAJJAD & C.;Agip Eni;Altro;Eni via pozzuolo 249, Udine;via pozzuolo 249 33100;UDINE;UD;46.042000813075;13.221506329172371
41788;MIAN RENATO;Agip Eni;Altro;ENI-52834;VIA MONS. GIUSEPPE NOGARA 92 33100;UDINE;UD;46.0645167830684;13.21204125881195
10954;BN DI BRESSAN GIANNI & C. S.A.S.;Esso;Altro;ESSO;VIALE PALMANOVA 139 33100;UDINE;UD;46.04918359558623;13.248566086508163
38336;GASOLINE DI ANDREA DE BENEDETTI;Esso;Altro;ESSO;Via Monsignor Nogara 91 33100;UDINE;UD;46.064202265551614;13.212505280971527
33088;ESSO MULTISERVICE DI SIMONIN ANDREA;Esso;Altro;ESSO Multiservice di Simonin Andrea;Via Generale Antonio Cantore 31 33100;UDINE;UD;46.07556544688124;13.237586617469788
44979;GEFF S.R.L.;Esso;Altro;ESSO-VIA CANTORE;VIA CANTORE  31 33100;UDINE;UD;46.075573000123;13.237614000123
40623;FILLING STATION MOTEL S.R.L.;Agip Eni;Altro;FILLING STATION MOTEL;VIA DEL LEDRA 40 33100;UDINE;UD;46.063129343951104;13.227257896665492
7366;F.LLI GILIBERTI S.N.C. DI GILIBERTI LUCA & TIZIANO;Total Erg;Altro;FLLI GILIBERTI SNC UDINE;VIA CJARANDE 30 33100;UDINE;UD;46.10485386885043;13.26180562376976
33105;FORMAGGIO FULVIO;Esso;Altro;Formaggio Fulvio;viale Trieste 3 33100;UDINE;UD;46.06799385036013;13.244361877441406
40409;GAIDAROS DI BONOPERA ANDREA;Agip Eni;Strada Statale;gaidaros di bonopera andrea;Statale 13 Pontebbana, Km. 140, dir. nord 33100;UDINE;UD;46.15357698478143;13.21879506111145
19094;GRATTONI NICOLA & C. SAS;Esso;Altro;Grattoni Nicola & C. S.a.s.;VIA MARTIGNACCO 293 33100;UDINE;UD;46.07414759605813;13.204218596220016
38540;DE SANTA ALESSANDRO;Api-Ip;Altro;IP;VIA CIVIDALE 419 33100;UDINE;UD;46.074627008632596;13.272495232522488
46235;SINGH INDER DEEP;Api-Ip;Altro;IP;VIA A. CACCIA 23 33100;UDINE;UD;46.07115288181167;13.237135410308838
43840;SARDAR AHSAN S.N.C. DI SARDAR AHSAN E C.;Api-Ip;Altro;IP di Sardar Ahsan;Viale Konrad Adenauer  20 33100;UDINE;UD;46.03368372416881;13.246182069940573
43385;GEFF S.R.L.;Api-Ip;Altro;IP UDINE - VIA MARTIGNACCO;VIA MARTIGNACCO 5 33100;UDINE;UD;46.07117335084377;13.22783350944519
44550;AUTO METANO UDINE DI ROSSO CRISTIAN & C. SAS;Api-Ip;Altro;IP via cividale;Via Cividale  419 33100;UDINE;UD;46.07460523254028;13.27250947194375
45161;ITALMETANO SRL;Pompe Bianche;Altro;Italmetano s.r.l.;Via Canapificio  55 33100;UDINE;UD;46.034110947428005;13.26643045290075
45703;KUMAR MOHIT;Api-Ip;Altro;KUMAR MOHIT;VIALE KONRAD ADENAUER 20 33100;UDINE;UD;46.033600056411615;13.246154058538195
11096;PERES PATRIZIO;Agip Eni;Altro;peres;VIA CIVIDALE 357 33100;UDINE;UD;46.07327974921212;13.267737329006195
38728;FABRO MICHELE;Q8;Strada Statale;Q8;Statale 352 di Grado, Km. 0+430, dir. Palmanova 33100;UDINE;UD;46.01582639254665;13.269534409046173
43431;ZANELLO  CHIARA;Repsol;Altro;Repsol;viale palmanova 458 33100;UDINE;UD;46.02833040174917;13.258770700345849
45667;AUTO METANO UDINE DI ROSSO CRISTIAN & C. SAS;Repsol;Altro;Repsol auto Metano udine;Sr56 300 33100;UDINE;UD;46.016033905907726;13.257324397563934
30826;PIETRONIRO GIUSEPPE;Repsol;Altro;Repsol di Pietroniro G.;Viale P.Pasolini 203 33100;UDINE;UD;46.080582336525936;13.207497596740723
37898;RUB NAWAZ AHMED;Agip Eni;Altro;RUB NAWAZ AHMED;VIALE LEONARDO DA VINCI 147 33100;UDINE;UD;46.07282628786;13.213959790143576
37899;RUB NAWAZ AHMED;Agip Eni;Altro;RUB NAWAZ AHMED;VIA POZZUOLO 249 33100;UDINE;UD;46.04197590798026;13.221558427577975
6856;SCLIPPA LINO;Q8;Altro;SCLIPPA LINO;VIA MENTANA 123 33100;UDINE;UD;46.059476470365816;13.220152258872986
45890;SERVIZI INNOVATIVI NORD EST S.R.L.;Agip Eni;Altro;SE.I. NORD EST 04221;Viale Leonardo Da Vinci  147 33100;UDINE;UD;46.072817000123;13.213937000123
16229;SERVIZIO ERG DI MARCOVIG FRANCO;Total Erg;Altro;SERVIZIO ERG DI MARCOVIG FRANCO;VIALE DELLE FERRIERE 18 33100;UDINE;UD;46.0546676257242;13.231350481510162
40503;SINGH JASBIR;Api-Ip;Altro;SINGH JASBIR;VIA MARTIGNACCO  87 33100;UDINE;UD;46.07366306234258;13.221866190433502
13887;CRAVELLO ANDREW;Agip Eni;Altro;Stazione di Servizio;VIA MONSIGNOR GIUSEPPE NOGARA 92 33100;UDINE;UD;46.06452358293556;13.212007605311328
35355;RIGOTTO NERIO;Esso;Strada Statale;stazione di servizio  ESSO di rigotto nerio;Statale 353 della Bassa Friulana, Km. 2479, dir. lignano 33100;UDINE;UD;46.01663479232829;13.2569320499897
40858;STAZIONE DI SERVIZIO FP DI FABRIZIO PELLIZZARI;Total Erg;Altro;STAZIONE DI SERVIZIO FP;VIALE DELLE FERRIERE 20 33100;UDINE;UD;46.05467302859518;13.231355880985575
9917;STAZIONE DI SERVIZIO IP DI BACINELLO ALFIO E MAURO S.N.C.;Api-Ip;Strada Statale;Stazione di Servizio IP Bacinello Alfio e Mauro S.n.c.;Statale 13 Pontebbana, Km. 129+429, dir. Udine Sud 33100;UDINE;UD;46.0705771301227;13.196640014648438
11329;MACORIGH MAURO;Tamoil;Altro;Stazione di Servizio Tamoil Macorigh Mauro;VIA FELETTO 233 33100;UDINE;UD;46.09163948146924;13.222413038839704
16463;MENEGHIN ANTONINO & C. SNC;Agip Eni;Altro;Stazione ENI di Meneghin Antonino & c. snc;VIALE XXIII MARZO 1848 16 33100;UDINE;UD;46.059459477184376;13.248379322298433
13872;TIEMME SERVICE S.A.S. DI TRIBOS DANIELE SEBASTIANO & C.;Tamoil;Altro;Tamoil Udine 7547;VIA ADENAUER 10 33100;UDINE;UD;46.036915052777054;13.246404379606247
24662;POLICELLA ROBERTO;Total Erg;Altro;TOTAL DIPOLICELLA ROBERTO;VIA CACCIA 25 33100;UDINE;UD;46.07113851570682;13.237129638098168
38686;RAFIKUL ISLAM;Total Erg;Altro;TOTAL UDINE VIALE FERRIERE;VIALE FERRIERE 3/C 33100;UDINE;UD;46.05521413655189;13.234670878434713
18579;TROINA MASSIMO;Agip Eni;Altro;Troina Massimo;VIALE TRICESIMO 93 33100;UDINE;UD;46.08751860182019;13.233024179935455
6987;JETRENT S.R.L.;Api-Ip;Altro;Udine;VIALE PALMANOVA 293 33100;UDINE;UD;46.039744810616895;13.252983838319778
25830;""IP SERVICES S.R.L.";Api-Ip;Altro;UDINE - MARTIGNACCO;Via Martignacco 248 33100;UDINE;UD;46.0739683676581;13.2024490380287
25829;IP SERVICES S.R.L.;Api-Ip;Altro;UDINE - PIAZZALE CHIAVRIS;PIAZZALE CHIAVRIS  33100;UDINE;UD;46.0788818647383;13.2348
25027;PALLINI MAURIZIO;Api-Ip;Altro;UDINE - VIA COLUGNA;VIA COLUGNA 175 33100;UDINE;UD;46.0858280619125;13.2170866455066
38811;POCI HEKURAN;Agip Eni;Altro;UDINE - VIALE DUODO, 20;VIALE DUODO 20 33100;UDINE;UD;46.0566952622694;13.2289495239426
26566;OIL ITALIA SRL;Oil Italia;Altro;UDINE OIL ITALIA;VIALE VENEZIA 504 33100;UDINE;UD;46.0495895553863;13.2039007544518
11914;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;UDINE-VIA ADENAUER AREA Z.A.U.;VIA ADENAUER AREA Z.A.U. S/N 33100;UDINE;UD;46.037603178567;13.246912245369
11913;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;UDINE-VIA GENERAL CANTORE 4O;VIA GENERAL CANTORE 40 33100;UDINE;UD;46.0751627862875;13.2386712539673
11912;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;UDINE-VIA PIERI 18;VIA PIERI 18 33100;UDINE;UD;46.0753707058566;13.22634594841
11910;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;UDINE-VIALE PALMANOVA 77;VIALE PALMANOVA 77 33100;UDINE;UD;46.0534505705245;13.246617609787
9038;DI BERNARDO DELIA & ALBA S.N.C.;Agip Eni;Altro;ENI;VIA PONTEBBANA 26 33010;VENZONE;UD;46.3267946995762;13.1340943976227
26568;OIL ITALIA SRL;Oil Italia;Altro;VENZONE OIL ITALIA;VIA PONTEBBANA 61 33010;VENZONE;UD;46.3629274313544;13.135422617197
4595;GESTICARB SNC DI LUCCHINI GIAN PIETRO E LUCA SONIA;Agip Eni;Strada Statale;gesticarb snc;Statale 52 Carnica, Km. 19+041, dir. udine 33029;VILLA SANTINA;UD;46.415549233702;12.9279695032395
14798;CENTRO AUTO DI POLONIA VALERIO;Esso;Strada Statale;stazione di servizio esso di polonia valerio;Statale 52 Carnica, Km. 19, dir. Ampezzo ;VILLA SANTINA;UD;46.4162501752178;12.9191718570083
11906;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;VILLA SANTINA-SS. 52 KM.18+760;SS. 52 KM.18+760 S/N 33029;VILLA SANTINA;UD;46.4147662858972;12.9313957447052
28059;A. & B. SAS DI ALVARO ALESSANDRO & C.;Esso;Strada Statale;A. & B. s.a.s. di Alvaro A. & C.;Statale 14 della Venezia Giulia, Km. 115+050, dir. Trieste 33059;VILLA VICENTINA;UD;45.8064474227152;13.3908922970295
15104;BAGGIO GABRIELE;Tamoil;Altro;BAGGIO GABRIELE;VIA D. CARABELLI 4 21041;ALBIZZATE;VA;45.7269900977147;8.79975748740389
32673;IP SERVICES S.R.L.;Api-Ip;Altro;ANGERA - MILANO 24;VIA MILANO 24 21021;ANGERA;VA;45.7702467735401;8.5942329447746
14404;BALZARINI E BROVELLI DI LORENZO E LUCA BALZARINI & C. S.N.C;Sommese Petroli;Altro;BALZARINI E BROVELLI SNC;VIA EUROPA 6 21021;ANGERA;VA;45.7762791252275;8.58854142943039
14125;CISCO WASH DI PEROSPADO FRANCESCO;Api-Ip;Altro;CISCO WASH DI PEROSPADO FRANCESCO;VIA G. MATTEOTTI 65 21021;ANGERA;VA;45.7745274831894;8.58456797605743
19572;REDAELLI ROBERTO;Agip Eni;Strada Statale;ENI 2904;Statale 344 di Porto Ceresio, Km. IX4, dir. porto ceresio 21051;ARCISATE;VA;45.8594133410633;8.85680866137693
27931;MAZZARELLO SABRINA;Total Erg;Autostradale;VERBANO EST;Autostrada DIRAMAZIONE A8/A26, Km. 6+100, dir. Nord 21010;ARSAGO SEPRIO;VA;45.7036045210734;8.73545821586913
3934;PAGANINI ADELIO;Total Erg;Autostradale;VERBANO OVEST;DIRAMAZIONE A8/A26, Km. 6+100, Sud 21010;ARSAGO SEPRIO;VA;45.7028068746666;8.7353378534317
18697;AUTO L.M. - S.R.L.;KEROPETROL;Altro;CHIARAVALLI IMPIANTI;VIA PIAVE 29 21022;AZZATE;VA;45.7762614946725;8.79291817545891
6803;FRS S.A.S. DI FERRARO FABIO & C.;Total Erg;Strada Statale;FRS;Statale 394 del Verbano Orientale, Km. 6, dir. LAVENO;BARASSO;VA;45.8400396321019;8.7614518404007
6197;S. & S. SNC DI SANFELICI CLAUDIO E JAMES;Total Erg;Altro;TOTALERG;VIA MARCONI ;BARDELLO;VA;45.8385738843603;8.69967520236969
41121;BASHARAT MUHAMMAD;Total Erg;Altro;ITALIANA PETROLI SPA;VIA PER GALLARATE SNC 21010;BESNATE;VA;45.7033279969536;8.77409711480141
22847;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BESOZZO SUPERIORE STR.PROV.VERGIATE/LUINO;STR.PROV.VERGIATE/LUINO  21023;BESOZZO;VA;45.8598472516498;8.67058768650816
11918;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BESOZZO-VIA RONCARI 65;VIA RONCARI 65 21023;BESOZZO;VA;45.8438785783721;8.67067409325409
12159;CORTI GIOELE;Api-Ip;Altro;STAZIONE DI SERVIZIO IP;VIA RISORGIMENTO 8 21020;BODIO LOMNAGO;VA;45.7907188671361;8.75347651104505
11924;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BREBBIA-STRADA PROVINCIALE 59;STRADA PROVINCIALE 59 21020;BREBBIA;VA;45.8394504527111;8.62860536441804
35587;F.LLI ZANCHIN SNC DI ZANCHIN ROBERTO E C.;Api-Ip;Altro;IP di F.LLI ZANCHIN e C. s.n.c.;VIA ROMA 61 21020;BREBBIA;VA;45.825210713294;8.64317845155529
9805;BARDELLI MARIA;Q8;Altro;PV3581 di Bardelli Maria;VIA PIAVE 7 21020;BREBBIA;VA;45.8308446213955;8.65241602063179
9138;STOP AND GO DI PICCINELLI CLAUDIO;Sommese Petroli;Altro;Stop and Go di Claudio Piccinelli;Via Marconi 6 21030;BRINZIO;VA;45.8897240601217;8.7881007976797
21744;BELCARO MATTEO;Api-Ip;Altro;IP Buguggiate;VIA 25 APRILE 20 21020;BUGUGGIATE;VA;45.780085154193;8.80916967988014
41668;MOIA MASSIMILIANO;Api-Ip;Altro;Moia Massimiliano;XXV aprile 22 21020;BUGUGGIATE;VA;45.7800806181494;8.80919579814758
31363;SOSTA 2000 S.R.L.;Pompe Bianche;Altro;SOSTA 2000 S.R.L.;via provinciale  1 21020;BUGUGGIATE;VA;45.788670734085;8.80989372399915
15386;AUTOLAVAGGIO SICILIA DI CASTIGLIONI ANTONIO & C. S.N.C.;Sommese Petroli;Altro;AUTOLAVAGGIO SICILIA DI CASTIGLIONI ANTONIO & C.S.N.C.;VIA G. AMENDOLA 160 21052;BUSTO ARSIZIO;VA;45.6033677143805;8.8190999291138
24961;IP SERVICES S.R.L.;Api-Ip;Strada Statale;BUSTO ARSIZIO;Statale 336 dell'Aeroporto della Malpensa, Km. KM. 1,850, dir. BUSTO ARSIZIO 21052;BUSTO ARSIZIO;VA;45.6397562594226;8.8329019239427
29759;IP SERVICES S.R.L.;Api-Ip;Altro;BUSTO ARSIZIO - BORRI 14;VIALE BORRI 14 21052;BUSTO ARSIZIO;VA;45.6065150114052;8.86276244907378
7129;"S.S.C. SOCIETA' SVILUPPO COMMERCIALE S.R.L."" IN SIGLA ""S.S.C. S. R.L.;Tamoil;Altro;BUSTO ARSIZIO CRF TAMOIL;VIA XX SETTEMBRE 91 21052;BUSTO ARSIZIO;VA;45.6143114676989;8.874876023417642
6459;SERVIZI & GESTIONI ITALIA srl;Q8;Altro;BUSTO ARSIZIO V.LE RIMEMBRANZE  53;V.LE RIMEMBRANZE 53 21052;BUSTO ARSIZIO;VA;45.60909492679454;8.833518582942133
23156;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BUSTO ARSIZIO VIALE MALPENSA 19;VIALE MALPENSA 19 21052;BUSTO ARSIZIO;VA;45.63720059681254;8.849781362951717
11922;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BUSTO ARSIZIO-CORSO ITALIA 23;CORSO ITALIA 23 21052;BUSTO ARSIZIO;VA;45.62081875947187;8.846762449073822
11920;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;BUSTO ARSIZIO-VIALE BOCCACCIO 24;VIALE BOCCACCIO 24 21052;BUSTO ARSIZIO;VA;45.60159704228577;8.861526822090127
37333;F.LLI ARTONI DI ARTONI FABRIZIO & C. S.N.C.;Agip Eni;Altro;eni;VIALE BOCCACCIO 67 21052;BUSTO ARSIZIO;VA;45.596735923611206;8.86073774180295
46044;DEDA ASTRIT;Agip Eni;Altro;eni 52359;VIA PER FAGNANO 32 21052;BUSTO ARSIZIO;VA;45.626435000123;8.857783000123
40196;PELLEGRINI STEFANO;Agip Eni;Altro;Eni di Pellegrini Stefano;Viale della Repubblica 60 21052;BUSTO ARSIZIO;VA;45.62781041037771;8.830292820930481
38949;CEPPI ROBERTO;Agip Eni;Altro;ENI PV 02805;VIALE ARMANDO DIAZ 28 21052;BUSTO ARSIZIO;VA;45.62159883144696;8.852900235581956
22654;ESPOSTO FILIPPONE FRANCESCO;Pompe Bianche;Altro;ESPOSTO FILIPPONE FRANCESCO;VIALE BOCCACCIO 101 21052;BUSTO ARSIZIO;VA;45.58908169614077;8.858603230094104
10021;""BOSATELLI BRUNO & C. - S.A.S.";Esso;Altro;ESSO;VIA PER FAGNANO 24 21052;BUSTO ARSIZIO;VA;45.6254844674692;8.85786786675453
9059;LEPRI MARCO;Esso;Altro;ESSO ITALIA;CORSO ITALIA  21052;BUSTO ARSIZIO;VA;45.6153477157968;8.83901059627533
9058;LEPRI MARCO;Esso;Strada Statale;ESSO SEMPIONE;Statale 33 del Sempione, Km. 144, dir. NORD 21052;BUSTO ARSIZIO;VA;45.6287371818609;8.84161233901978
14390;IAMETTI S.A.S. DI IAMETTI DANILO E MARCO;Agip Eni;Altro;IAMETTI SAS;VIALE PIRANDELLO 2 21052;BUSTO ARSIZIO;VA;45.6028316553762;8.84719615152051
14992;KANT S.A.S. DI MASATO CHRISTIAN & C.;Tamoil;Altro;KANT SAS di Masato Christian;VIA CASSANO MAGNAGO 60BIS 21052;BUSTO ARSIZIO;VA;45.6308900481935;8.84789943695068
29088;PELLEGRINI GABRIELE;Agip Eni;Altro;PELLEGRINI GABRIELE BUSTO ARSIZIO;VIA XX SETTEMBRE 60 21052;BUSTO ARSIZIO;VA;45.6129198750299;8.86720845463105
39853;SOMMESE CARBURANTE S.R.L.;Sommese Petroli;Altro;SOMMESE CARBURANTE BUSTO ;Via Per Cassano 80 21052;BUSTO ARSIZIO;VA;45.6363499703052;8.84633647116391
12887;2-ELLE SNC DI TESCARO LUCA E PAPANDREA LUCA;Total Erg;Altro;Total erg  2-elle snc;VIALE TOSCANA 103 21052;BUSTO ARSIZIO;VA;45.5809763114507;8.85947153857751
22418;MARINO ROCCO;Total Erg;Altro;TOTALERG;VIALE BOCCACCIO 42 21052;BUSTO ARSIZIO;VA;45.5986724459083;8.86075794696808
38454;TOTALERG DI GIUDICE LORENA;Total Erg;Altro;TotalErg ;VIA XX SETTEMBRE 54 21052;BUSTO ARSIZIO;VA;45.6128155286442;8.86609508895492
4394;GAS SERVICE DI IRRITANO MARIO;Pompe Bianche;Altro;Vargas;VIALE TOSCANA 140 21052;BUSTO ARSIZIO;VA;45.5799531259934;8.86502057301641
4382;CAIRO S.N.C. DI CAIRO ENRICO E STEFANO;Pompe Bianche;Altro;Cairo s.n.c.;Via rimembranze 84 21020;CADREZZATE;VA;45.7988936596439;8.64533411045068
31608;PROGETTO E SVILUPPO S.R.L.;Retitalia;Altro;Impianto Retitalia Cadrezzate;Via Enrico Fermi 523 21020;CADREZZATE;VA;45.8027094748905;8.62979906605381
36260;IP SERVICES S.R.L.;Api-Ip;Altro;CAIRATE - BOLLADELLO;S.P. 12 VIA COMO  21050;CAIRATE;VA;45.6807309200394;8.84436610796934
11925;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CAIRATE-STRADA PROVINCIALE 12;STRADA PROVINCIALE 12 21050;CAIRATE;VA;45.6882374738091;8.88660728836067
16323;GI E GI S.N.C. DI GIARDINETTI ROCCO E GIAMPIETRO NICO;Pompe Bianche;Altro;ELDA GAS;VIA MONTE ROSA 85 21050;CAIRATE;VA;45.6831048148389;8.85535061359406
27017;*BATTAGLIA CARMEN;Total Erg;Altro;TOTALERG;VIA DANTE ALIGHIERI 66 21050;CAIRATE;VA;45.6868005875143;8.87324851845472
31137;GIACOMETTI GIAN LUCA;Total Erg;Altro;6482;VIA XXV APRILE 27 21032;CARAVATE;VA;45.8750890380528;8.6497210760574
4720;GARBINI S.R.L.;Agip Eni;Strada Statale;MALPENSA EST;Statale 336 dell'Aeroporto della Malpensa, Km. 8+500, dir. EST 21010;CARDANO AL CAMPO;VA;45.6459301478281;8.74929287567443
41177;SEVERO CARBURANTI DI SEVERO ALESSANDRO;Sommese Petroli;Altro;Sommese Petroli;via gramsci 94 21010;CARDANO AL CAMPO;VA;45.6528024985219;8.76626771412089
30797;SERVIZI & GESTIONI ITALIA S.R.L.;Q8;Altro;CARONNO PERTUSELLA - VIALE 5 GIORNATE;VIALE 5 GIORNATE  21042;CARONNO PERTUSELLA;VA;45.5816650343993;9.06004782698369
39660;G.PETROLI S.A.S. DI GABANELLI LIVIO & C.;Pompe Bianche;Altro;G.  Gabanelli;VIA Lampedusa 49 21042;CARONNO PERTUSELLA;VA;45.5907115349158;9.05009038746357
40387;MORETTI DI MORETTI LUCA;Moro;Altro;MORETTI _ impianto Moro;CORSO DELLA VITTORIA 919 21042;CARONNO PERTUSELLA;VA;45.6048066273844;9.04062353074551
38985;CORTI STEFANO;Pompe Bianche;Altro;OCCHIO AL PREZZO;VIA V GIORNATE 76 21042;CARONNO PERTUSELLA;VA;45.596554540523;9.04537537913325
45857;UBO.VAS. SNC DI MAURO UBOLDI & C.;Pompe Bianche;Altro;Stazione Carburanti MORO;corso della vittoria 919 21042;CARONNO PERTUSELLA;VA;45.604790000123;9.040553000123
8319;MALNATI, RIGANTI & C. S.N.C.;Esso;Altro;MALNATI RIGANTI & C. Snc;VIALE MILANO 27, 21040;CARONNO VARESINO;VA;45.7328273819763;8.83214396427911
19081;CASTELLANELLI S.N.C. DI CASTELLANELLI PIETRO & C.;Tamoil;Altro;Castellanelli;VIA TRIESTE 37 21011;CASORATE SEMPIONE;VA;45.6713737257454;8.75454310800399
4185;PREALPINA DISTRIBUZIONE CARBURANTI S.R.L.;Pompe Bianche;Altro;PREALPINA DISTRIBUZIONE CARBURANTI SRL_;VIA ROMA, ANG. MEDAGLIE D'ORO  21011;CASORATE SEMPIONE;VA;45.6652020743721;8.74952673912048
19635;LUCA GARGANESE;Sommese Petroli;Strada Statale;sommese petroli;Statale 33 del Sempione, Km. 12, dir. gallarate 21011;CASORATE SEMPIONE;VA;45.6719062460329;8.74947309494019
44282;DO & FA SNC DI CANNATA' DOMENICO E C.;Api-Ip;Altro;DO&FA SNC;VIA MARCONI 125 21012;CASSANO MAGNAGO;VA;45.690611000123;8.821145000123
45389;BEMA SAS DI ANDREA BERTOLASO & C.;Agip Eni;Altro;Eni 02862 Cassano Magnago;VIA BONICALZA 127 21012;CASSANO MAGNAGO;VA;45.660386000123;8.843454000123
25391;GESTIONI INNOVATIVE ITALIA S.R.L.;Agip Eni;Altro;PV 2828;VIA IV NOVEMBRE 16, 21012;CASSANO MAGNAGO;VA;45.6716408535182;8.82286369800568
